sourceID;targetID
35,build/packages-template/bbb-learning-dashboard/after-remove.sh
35,build/packages-template/bbb-record-core/after-install.sh
35,build/packages-template/bbb-record-core/before-install.sh
35,build/packages-template/bbb-record-core/before-remove.sh
35,build/packages-template/bbb-record-core/opts-jammy.sh
35,build/packages-template/bbb-freeswitch-core/after-install.sh
35,build/packages-template/bbb-freeswitch-core/before-install.sh
35,build/packages-template/bbb-freeswitch-core/before-remove.sh
35,build/packages-template/bbb-freeswitch-core/opts-jammy.sh
35,build/packages-template/bbb-freeswitch-core/after-remove.sh
35,build/packages-template/bbb-webrtc-sfu/after-install.sh
35,build/packages-template/bbb-webrtc-sfu/before-install.sh
35,build/packages-template/bbb-webrtc-sfu/before-remove.sh
35,build/packages-template/bbb-webrtc-sfu/opts-jammy.sh
35,build/packages-template/bbb-playback/after-install.sh
35,build/packages-template/bbb-playback/opts-jammy.sh
35,build/packages-template/bbb-webrtc-recorder/after-install.sh
35,build/packages-template/bbb-webrtc-recorder/before-remove.sh
35,build/packages-template/bbb-webrtc-recorder/opts-jammy.sh
35,build/packages-template/bbb-playback-screenshare/after-install.sh
35,build/packages-template/bbb-playback-screenshare/opts-jammy.sh
35,build/packages-template/bbb-playback-video/after-install.sh
35,build/packages-template/bbb-playback-video/opts-jammy.sh
35,build/packages-template/bbb-playback-notes/after-install.sh
35,build/packages-template/bbb-playback-notes/before-install.sh
35,build/packages-template/bbb-playback-notes/opts-jammy.sh
35,build/packages-template/bbb-freeswitch-sounds/opts-jammy.sh
35,build/packages-template/bbb-webhooks/after-install.sh
35,build/packages-template/bbb-webhooks/before-install.sh
35,build/packages-template/bbb-webhooks/before-remove.sh
35,build/packages-template/bbb-webhooks/opts-jammy.sh
35,build/packages-template/bbb-playback-presentation/after-install.sh
35,build/packages-template/bbb-playback-presentation/opts-jammy.sh
35,build/packages-template/bbb-export-annotations/after-install.sh
35,build/packages-template/bbb-export-annotations/before-remove.sh
35,build/packages-template/bbb-export-annotations/opts-jammy.sh
35,build/packages-template/bbb-lti/after-install.sh
35,build/packages-template/bbb-lti/before-install.sh
35,build/packages-template/bbb-lti/opts-jammy.sh
35,build/packages-template/bbb-lti/run-prod.sh
64,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserJoinedEvent.java
64,bbb-common-web/docker-clean.sh
64,bbb-graphql-middleware/install-graphql-middleware.sh
64,bbb-graphql-middleware/build-and-run.sh
64,build/packages-template/bbb-playback-podcast/after-install.sh
64,build/packages-template/bbb-libreoffice-docker/after-install.sh
64,build/packages-template/bbb-libreoffice-docker/before-remove.sh
64,build/packages-template/bbb-libreoffice-docker/after-remove.sh
64,build/packages-template/bbb-learning-dashboard/after-install.sh
64,build/packages-template/bbb-learning-dashboard/before-install.sh
64,build/packages-template/bbb-learning-dashboard/after-remove.sh
64,build/packages-template/bbb-record-core/after-install.sh
64,build/packages-template/bbb-record-core/before-install.sh
64,build/packages-template/bbb-record-core/before-remove.sh
64,build/packages-template/bbb-freeswitch-core/after-install.sh
64,build/packages-template/bbb-freeswitch-core/before-install.sh
64,build/packages-template/bbb-freeswitch-core/before-remove.sh
64,build/packages-template/bbb-freeswitch-core/after-remove.sh
64,build/packages-template/bbb-playback/after-install.sh
64,build/packages-template/bbb-webrtc-recorder/after-install.sh
64,build/packages-template/bbb-webrtc-recorder/before-remove.sh
64,build/packages-template/bbb-playback-screenshare/after-install.sh
64,build/packages-template/bbb-playback-video/after-install.sh
64,build/packages-template/bbb-playback-notes/before-install.sh
64,build/packages-template/bbb-playback-presentation/after-install.sh
64,build/packages-template/bbb-export-annotations/after-install.sh
64,build/packages-template/bbb-export-annotations/before-remove.sh
64,build/packages-template/bbb-lti/after-install.sh
64,build/packages-template/bbb-lti/before-install.sh
59,bbb-common-web/docker-clean.sh
59,bbb-common-web/hibernate-cfg.sh
59,bbb-graphql-middleware/install-graphql-middleware.sh
59,bbb-graphql-middleware/build-and-run.sh
59,build/packages-template/bbb-playback-podcast/after-install.sh
59,build/packages-template/bbb-libreoffice-docker/after-install.sh
59,build/packages-template/bbb-libreoffice-docker/before-remove.sh
59,build/packages-template/bbb-libreoffice-docker/after-remove.sh
59,build/packages-template/bbb-learning-dashboard/after-install.sh
59,build/packages-template/bbb-learning-dashboard/before-install.sh
59,build/packages-template/bbb-learning-dashboard/after-remove.sh
59,build/packages-template/bbb-record-core/before-install.sh
59,build/packages-template/bbb-record-core/before-remove.sh
59,build/packages-template/bbb-freeswitch-core/after-install.sh
59,build/packages-template/bbb-freeswitch-core/before-install.sh
59,build/packages-template/bbb-freeswitch-core/before-remove.sh
59,build/packages-template/bbb-freeswitch-core/after-remove.sh
59,build/packages-template/bbb-playback/after-install.sh
59,build/packages-template/bbb-webrtc-recorder/after-install.sh
59,build/packages-template/bbb-webrtc-recorder/before-remove.sh
59,build/packages-template/bbb-playback-screenshare/after-install.sh
59,build/packages-template/bbb-playback-video/after-install.sh
59,build/packages-template/bbb-playback-notes/after-install.sh
59,build/packages-template/bbb-playback-notes/before-install.sh
59,build/packages-template/bbb-playback-presentation/after-install.sh
59,build/packages-template/bbb-export-annotations/after-install.sh
59,build/packages-template/bbb-export-annotations/before-remove.sh
59,build/packages-template/bbb-lti/after-install.sh
59,build/packages-template/bbb-lti/before-install.sh
53,bbb-common-web/src/main/java/org/bigbluebutton/api/util/MeetingResponseDetail.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingRunning.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/EndMeeting.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingInfo.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/CreateMeeting.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Password.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/MeetingExistsValidator.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/MeetingEndedValidator.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/converters/messages/EndMeetingMessage.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/converters/messages/DestroyMeetingMessage.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/converters/messages/CreateMeetingMessage.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/MeetingStarted.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/MeetingEnded.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/EndMeeting.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserLockedInMeeting.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/MeetingDestroyed.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/CreateMeeting.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/domain/MeetingLayout.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Breakout.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/domain/MeetingInfo.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Meeting.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api/service/ServiceUtils.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api2/IMeetingService.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api2/domain/MeetingProp2.java
53,bbb-common-web/src/main/java/org/bigbluebutton/api2/domain/Meeting2.java
53,bbb-common-web/src/main/java/org/bigbluebutton/web/services/callback/MeetingEndedEvent.java
53,bbb-graphql-middleware/install-graphql-middleware.sh
53,bbb-graphql-middleware/build-and-run.sh
53,build/packages-template/bbb-learning-dashboard/before-install.sh
53,build/packages-template/bbb-learning-dashboard/after-remove.sh
53,build/packages-template/bbb-freeswitch-core/after-install.sh
53,build/packages-template/bbb-freeswitch-core/before-install.sh
53,build/packages-template/bbb-freeswitch-core/before-remove.sh
53,build/packages-template/bbb-freeswitch-core/after-remove.sh
53,build/packages-template/bbb-playback-screenshare/after-install.sh
53,build/packages-template/bbb-playback-presentation/after-install.sh
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/ConferenceCommandResult.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/ConferenceCommand.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/ConferenceServerListener.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserJoinedEvent.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConfRunningEvent.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserMutedEvent.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConfRunningAndRecordingEvent.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUsersStatusEvent.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/UnknownConferenceEvent.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLeftEvent.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceStartRecordingEvent.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceCallStateEvent.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConferenceEventListener.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConferenceEvent.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLockedEvent.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserTalkingEvent.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/IVoiceConferenceService.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/FreeswitchConferenceEventListener.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/RecordConferenceCommand.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/BroadcastConferenceCommand.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ConferenceCheckRecordCommand.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/response/ConferenceMemberFlags.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/response/ConferenceMember.java
69,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/FreeswitchApplication.java
69,bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/JoinMeeting.java
69,bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/GetJoinUrl.java
69,bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/JoinPassword.java
69,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserJoined.java
69,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserJoinedVoice.java
69,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserLeftVoice.java
69,bbb-common-web/src/main/java/org/bigbluebutton/api2/domain/VoiceProp2.java
69,bbb-common-web/docker-clean.sh
69,bbb-graphql-middleware/install-graphql-middleware.sh
69,bbb-graphql-middleware/build-and-run.sh
69,build/packages-template/bbb-playback-podcast/after-install.sh
69,build/packages-template/bbb-learning-dashboard/after-install.sh
69,build/packages-template/bbb-learning-dashboard/before-install.sh
69,build/packages-template/bbb-learning-dashboard/after-remove.sh
69,build/packages-template/bbb-freeswitch-core/after-install.sh
69,build/packages-template/bbb-freeswitch-core/before-install.sh
69,build/packages-template/bbb-freeswitch-core/before-remove.sh
69,build/packages-template/bbb-freeswitch-core/after-remove.sh
69,build/packages-template/bbb-webrtc-recorder/after-install.sh
69,build/packages-template/bbb-webrtc-recorder/before-remove.sh
69,build/packages-template/bbb-playback-screenshare/after-install.sh
69,build/packages-template/bbb-playback-presentation/after-install.sh
69,build/packages-template/bbb-export-annotations/after-install.sh
69,build/packages-template/bbb-lti/after-install.sh
69,build/packages-template/bbb-lti/before-install.sh
24,bbb-libreoffice/install-local.sh
24,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/converters/messages/PublishedRecordingMessage.java
24,bbb-common-web/docker-clean.sh
24,bbb-graphql-middleware/install-graphql-middleware.sh
24,bbb-graphql-middleware/build-and-run.sh
24,build/packages-template/bbb-playback-podcast/after-install.sh
24,build/packages-template/bbb-html5/systemd_start_frontend.sh
24,build/packages-template/bbb-libreoffice-docker/after-install.sh
24,build/packages-template/bbb-libreoffice-docker/before-remove.sh
24,build/packages-template/bbb-learning-dashboard/after-install.sh
24,build/packages-template/bbb-learning-dashboard/before-install.sh
24,build/packages-template/bbb-record-core/after-install.sh
24,build/packages-template/bbb-record-core/before-install.sh
24,build/packages-template/bbb-record-core/before-remove.sh
24,build/packages-template/bbb-freeswitch-core/after-install.sh
24,build/packages-template/bbb-freeswitch-core/before-install.sh
24,build/packages-template/bbb-freeswitch-core/before-remove.sh
24,build/packages-template/bbb-webrtc-recorder/after-install.sh
24,build/packages-template/bbb-webrtc-recorder/before-remove.sh
24,build/packages-template/bbb-playback-screenshare/after-install.sh
24,build/packages-template/bbb-playback-video/after-install.sh
24,build/packages-template/bbb-playback-presentation/after-install.sh
24,build/packages-template/bbb-export-annotations/after-install.sh
24,build/packages-template/bbb-export-annotations/before-remove.sh
24,build/packages-template/bbb-lti/after-install.sh
24,build/packages-template/bbb-lti/before-install.sh
68,bbb-graphql-middleware/install-graphql-middleware.sh
68,bbb-graphql-middleware/build-and-run.sh
68,build/packages-template/bbb-libreoffice-docker/before-remove.sh
68,build/packages-template/bbb-graphql-server/before-remove.sh
68,build/packages-template/bbb-record-core/before-install.sh
68,build/packages-template/bbb-record-core/before-remove.sh
68,build/packages-template/bbb-freeswitch-core/before-install.sh
68,build/packages-template/bbb-freeswitch-core/before-remove.sh
68,build/packages-template/bbb-webrtc-recorder/after-install.sh
68,build/packages-template/bbb-webrtc-recorder/before-remove.sh
68,build/packages-template/bbb-playback-screenshare/after-install.sh
68,build/packages-template/bbb-playback-presentation/after-install.sh
68,build/packages-template/bbb-export-annotations/after-install.sh
68,build/packages-template/bbb-export-annotations/before-remove.sh
32,bbb-libreoffice/uninstall-remote.sh
32,bbb-libreoffice/uninstall-local.sh
32,bbb-libreoffice/install-remote.sh
32,bbb-libreoffice/install-local.sh
32,bbb-graphql-server/install-hasura.sh
32,bigbluebutton-html5/run-dev.sh
32,bigbluebutton-html5/test-html5.sh
32,bbb-learning-dashboard/run-dev.sh
32,bigbluebutton-tests/gns3/testclient.sh
32,bbb-common-web/docker-clean.sh
32,bbb-common-web/hibernate-cfg.sh
32,bigbluebutton-web/run-dev.sh
32,bbb-graphql-middleware/install-graphql-middleware.sh
32,bbb-graphql-middleware/run-dev.sh
32,bbb-graphql-middleware/build-and-run.sh
32,bbb-recording-imex/get-recordings.sh
32,build/packages-template/bbb-config/after-install.sh
32,build/packages-template/bbb-config/before-install.sh
32,build/packages-template/bbb-config/opts-jammy.sh
32,build/packages-template/bbb-config/after-remove.sh
32,build/packages-template/bbb-etherpad/after-install.sh
32,build/packages-template/bbb-etherpad/before-install.sh
32,build/packages-template/bbb-etherpad/before-remove.sh
32,build/packages-template/bbb-etherpad/opts-jammy.sh
32,build/packages-template/bbb-etherpad/after-remove.sh
32,build/packages-template/bbb-playback-podcast/after-install.sh
32,build/packages-template/bbb-playback-podcast/opts-jammy.sh
32,build/packages-template/bbb-html5/workers-start.sh
32,build/packages-template/bbb-html5/before-install.sh
32,build/packages-template/bbb-html5/before-remove.sh
32,build/packages-template/bbb-libreoffice-docker/after-install.sh
32,build/packages-template/bbb-libreoffice-docker/before-remove.sh
32,build/packages-template/bbb-libreoffice-docker/opts-jammy.sh
32,build/packages-template/bbb-libreoffice-docker/after-remove.sh
32,build/packages-template/bbb-graphql-server/after-install.sh
32,build/packages-template/bbb-graphql-server/before-remove.sh
32,build/packages-template/bbb-graphql-server/opts-jammy.sh
32,build/packages-template/bbb-graphql-server/after-remove.sh
32,build/packages-template/bbb-learning-dashboard/after-install.sh
32,build/packages-template/bbb-learning-dashboard/before-install.sh
32,build/packages-template/bbb-learning-dashboard/opts-jammy.sh
32,build/packages-template/bbb-learning-dashboard/after-remove.sh
32,build/packages-template/bbb-record-core/after-install.sh
32,build/packages-template/bbb-record-core/before-install.sh
32,build/packages-template/bbb-record-core/before-remove.sh
32,build/packages-template/bbb-record-core/opts-jammy.sh
32,build/packages-template/bbb-freeswitch-core/after-install.sh
32,build/packages-template/bbb-freeswitch-core/before-install.sh
32,build/packages-template/bbb-freeswitch-core/before-remove.sh
32,build/packages-template/bbb-freeswitch-core/opts-jammy.sh
32,build/packages-template/bbb-freeswitch-core/after-remove.sh
32,build/packages-template/bbb-webrtc-sfu/after-install.sh
32,build/packages-template/bbb-webrtc-sfu/before-install.sh
32,build/packages-template/bbb-webrtc-sfu/before-remove.sh
32,build/packages-template/bbb-playback/after-install.sh
32,build/packages-template/bbb-playback/opts-jammy.sh
32,build/packages-template/bbb-webrtc-recorder/after-install.sh
32,build/packages-template/bbb-webrtc-recorder/before-remove.sh
32,build/packages-template/bbb-webrtc-recorder/opts-jammy.sh
32,build/packages-template/bbb-playback-screenshare/after-install.sh
32,build/packages-template/bbb-playback-screenshare/opts-jammy.sh
32,build/packages-template/bbb-playback-video/after-install.sh
32,build/packages-template/bbb-playback-video/opts-jammy.sh
32,build/packages-template/bbb-playback-notes/after-install.sh
32,build/packages-template/bbb-playback-notes/before-install.sh
32,build/packages-template/bbb-playback-notes/opts-jammy.sh
32,build/packages-template/bbb-freeswitch-sounds/opts-jammy.sh
32,build/packages-template/bbb-webhooks/after-install.sh
32,build/packages-template/bbb-webhooks/before-install.sh
32,build/packages-template/bbb-webhooks/before-remove.sh
32,build/packages-template/bbb-webhooks/opts-jammy.sh
32,build/packages-template/bbb-playback-presentation/after-install.sh
32,build/packages-template/bbb-playback-presentation/opts-jammy.sh
32,build/packages-template/bbb-export-annotations/after-install.sh
32,build/packages-template/bbb-export-annotations/before-remove.sh
32,build/packages-template/bbb-export-annotations/opts-jammy.sh
32,build/packages-template/bbb-lti/after-install.sh
32,build/packages-template/bbb-lti/before-install.sh
32,build/packages-template/bbb-lti/opts-jammy.sh
32,build/packages-template/bbb-lti/run-prod.sh
10,bbb-fsesl-client/src/test/java/org/freeswitch/esl/client/inbound/ClientTest.java
10,bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingInfo.java
10,bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/StunTurnService.java
10,bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/TurnServer.java
10,bbb-common-web/docker-clean.sh
10,bbb-graphql-middleware/install-graphql-middleware.sh
10,bbb-graphql-middleware/build-and-run.sh
10,bbb-graphql-middleware/demo/client/run-watch.sh
10,build/packages-template/bbb-playback-podcast/after-install.sh
10,build/packages-template/bbb-libreoffice-docker/after-install.sh
10,build/packages-template/bbb-libreoffice-docker/before-remove.sh
10,build/packages-template/bbb-graphql-server/after-install.sh
10,build/packages-template/bbb-graphql-server/before-remove.sh
10,build/packages-template/bbb-learning-dashboard/after-install.sh
10,build/packages-template/bbb-learning-dashboard/before-install.sh
10,build/packages-template/bbb-learning-dashboard/after-remove.sh
10,build/packages-template/bbb-record-core/before-install.sh
10,build/packages-template/bbb-record-core/before-remove.sh
10,build/packages-template/bbb-freeswitch-core/after-install.sh
10,build/packages-template/bbb-freeswitch-core/before-install.sh
10,build/packages-template/bbb-freeswitch-core/before-remove.sh
10,build/packages-template/bbb-webrtc-recorder/after-install.sh
10,build/packages-template/bbb-webrtc-recorder/before-remove.sh
10,build/packages-template/bbb-playback-screenshare/after-install.sh
10,build/packages-template/bbb-playback-presentation/after-install.sh
10,build/packages-template/bbb-export-annotations/after-install.sh
10,build/packages-template/bbb-export-annotations/before-remove.sh
10,build/packages-template/bbb-lti/before-install.sh
11,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserJoinedEvent.java
11,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLeftEvent.java
11,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/TransferUserToMeetingCommand.java
11,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/GetUsersStatusCommand.java
11,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/GetAllUsersCommand.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/MeetingService.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/IReceivedOldMessageHandler.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/converters/messages/CreateMeetingMessage.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/ReceivedMessage.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/ReceivedMessageHandler.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserSharedWebcam.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserJoined.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/RegisterUser.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserListeningOnly.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserJoinedVoice.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserLeft.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserLockedInMeeting.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserLeftVoice.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/domain/RegisteredUser.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Meeting.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/domain/User.java
11,bbb-common-web/src/main/java/org/bigbluebutton/api/domain/UserSession.java
11,bbb-common-web/src/main/java/org/bigbluebutton/web/services/EnteredUserCleanupTimerTask.java
11,bbb-common-web/src/main/java/org/bigbluebutton/web/services/UserCleanupTimerTask.java
11,bbb-common-web/docker-clean.sh
11,bigbluebutton-web/test/groovy/org/bigbluebutton/api/messaging/NullMessagingService.java
11,bbb-graphql-middleware/install-graphql-middleware.sh
11,bbb-graphql-middleware/build-and-run.sh
11,bbb-graphql-middleware/demo/client/run-watch.sh
11,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageSender.java
11,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageToSend.java
11,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/ReceivedMessage.java
11,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/ReceivedMessageHandler.java
11,build/packages-template/bbb-playback-podcast/after-install.sh
11,build/packages-template/bbb-libreoffice-docker/after-install.sh
11,build/packages-template/bbb-libreoffice-docker/after-remove.sh
11,build/packages-template/bbb-graphql-server/after-install.sh
11,build/packages-template/bbb-learning-dashboard/after-install.sh
11,build/packages-template/bbb-learning-dashboard/before-install.sh
11,build/packages-template/bbb-learning-dashboard/after-remove.sh
11,build/packages-template/bbb-record-core/after-install.sh
11,build/packages-template/bbb-record-core/before-install.sh
11,build/packages-template/bbb-record-core/before-remove.sh
11,build/packages-template/bbb-freeswitch-core/after-install.sh
11,build/packages-template/bbb-freeswitch-core/before-install.sh
11,build/packages-template/bbb-freeswitch-core/before-remove.sh
11,build/packages-template/bbb-freeswitch-core/after-remove.sh
11,build/packages-template/bbb-playback/after-install.sh
11,build/packages-template/bbb-webrtc-recorder/after-install.sh
11,build/packages-template/bbb-webrtc-recorder/before-remove.sh
11,build/packages-template/bbb-playback-screenshare/after-install.sh
11,build/packages-template/bbb-playback-video/after-install.sh
11,build/packages-template/bbb-playback-presentation/after-install.sh
11,build/packages-template/bbb-export-annotations/after-install.sh
11,build/packages-template/bbb-export-annotations/before-remove.sh
11,build/packages-template/bbb-lti/after-install.sh
11,build/packages-template/bbb-lti/before-install.sh
17,bigbluebutton-web/run.sh
17,bigbluebutton-web/pres-checker/run.sh
17,bbb-graphql-middleware/install-graphql-middleware.sh
17,bbb-graphql-middleware/build-and-run.sh
17,build/packages-template/bbb-playback-podcast/after-install.sh
17,build/packages-template/bbb-html5/systemd_start.sh
17,build/packages-template/bbb-html5/mongod_start_pre.sh
17,build/packages-template/bbb-html5/systemd_start_frontend.sh
17,build/packages-template/bbb-libreoffice-docker/after-install.sh
17,build/packages-template/bbb-libreoffice-docker/before-remove.sh
17,build/packages-template/bbb-libreoffice-docker/after-remove.sh
17,build/packages-template/bbb-graphql-server/after-install.sh
17,build/packages-template/bbb-graphql-server/before-remove.sh
17,build/packages-template/bbb-graphql-server/after-remove.sh
17,build/packages-template/bbb-learning-dashboard/after-install.sh
17,build/packages-template/bbb-learning-dashboard/before-install.sh
17,build/packages-template/bbb-learning-dashboard/after-remove.sh
17,build/packages-template/bbb-record-core/after-install.sh
17,build/packages-template/bbb-record-core/before-install.sh
17,build/packages-template/bbb-record-core/before-remove.sh
17,build/packages-template/bbb-freeswitch-core/after-install.sh
17,build/packages-template/bbb-freeswitch-core/before-install.sh
17,build/packages-template/bbb-freeswitch-core/before-remove.sh
17,build/packages-template/bbb-freeswitch-core/after-remove.sh
17,build/packages-template/bbb-playback/after-install.sh
17,build/packages-template/bbb-webrtc-recorder/after-install.sh
17,build/packages-template/bbb-webrtc-recorder/before-remove.sh
17,build/packages-template/bbb-playback-screenshare/after-install.sh
17,build/packages-template/bbb-playback-notes/before-install.sh
17,build/packages-template/bbb-playback-presentation/after-install.sh
17,build/packages-template/bbb-export-annotations/after-install.sh
17,build/packages-template/bbb-export-annotations/before-remove.sh
17,build/packages-template/bbb-lti/after-install.sh
17,build/packages-template/bbb-lti/before-install.sh
8,bbb-libreoffice/uninstall-remote.sh
8,bbb-libreoffice/uninstall-local.sh
8,bbb-libreoffice/install-remote.sh
8,bbb-libreoffice/install-local.sh
8,bigbluebutton-html5/test-html5.sh
8,bbb-common-web/src/main/java/org/bigbluebutton/api/HTML5LoadBalancingService.java
8,bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/StunServer.java
8,bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/TurnServer.java
8,bbb-common-web/docker-clean.sh
8,bbb-graphql-middleware/install-graphql-middleware.sh
8,bbb-graphql-middleware/build-and-run.sh
8,build/packages-template/bbb-playback-podcast/after-install.sh
8,build/packages-template/bbb-libreoffice-docker/after-install.sh
8,build/packages-template/bbb-libreoffice-docker/before-remove.sh
8,build/packages-template/bbb-libreoffice-docker/after-remove.sh
8,build/packages-template/bbb-graphql-server/after-install.sh
8,build/packages-template/bbb-graphql-server/before-remove.sh
8,build/packages-template/bbb-graphql-server/after-remove.sh
8,build/packages-template/bbb-learning-dashboard/after-install.sh
8,build/packages-template/bbb-learning-dashboard/before-install.sh
8,build/packages-template/bbb-learning-dashboard/after-remove.sh
8,build/packages-template/bbb-freeswitch-core/after-install.sh
8,build/packages-template/bbb-freeswitch-core/before-install.sh
8,build/packages-template/bbb-freeswitch-core/before-remove.sh
8,build/packages-template/bbb-freeswitch-core/after-remove.sh
8,build/packages-template/bbb-webrtc-recorder/after-install.sh
